address_deltas,pc_deltas
-262120,-140737340141154
-53408,0
-18432,0
415920,0
88,140737340141154
-85336,-140737340141154
-84816,0
88,140737340141154
-96144,0
-15729776,-140737340835514
64,48
128,184
6262688,140737346734828
9345320,-140737346040700
-28800,0
354176,0
88,140737340141154
-183992,-140737340141154
-1352,140737340141154
-77016,-140737340141154
88,140737340141154
-9497112,5895962
-776200,92
64,64
64,64
64,64
64,64
64,64
-4480,-4480
64,64
780432,-9
-780368,73
64,64
64,64
618264,-30
-618200,94
64,64
64,64
264000,264048
64,16
64,64
398968,-65
-398904,129
598512,-117
-598448,181
64,64
64,64
64,64
64,64
598208,-23
-598144,87
1920,1952
64,32
-1920,-1920
64,64
64,64
64,64
1856,1888
64,32
-1856,-1856
64,64
64,64
64,64
64,64
1664,1664
-1600,-1600
597432,-53
-597368,117
64,64
64,64
1216,1248
-1152,-1184
64,64
64,64
64,64
64,64
64,64
64,64
64,64
64,64
64,64
64,64
64,64
64,64
64,64
64,64
64,64
448,448
-266816,-266816
779904,-117
-779840,181
15488,15488
64,64
662312,-64
-662248,128
718360,-120
-718296,184
64,64
64,64
64,64
10207304,-140737346049496
-23584,0
-14801467,140737340141154
14798971,-140737340141154
-4704,0
316416,0
88,140737340141154
-1368,-140737340141154
88,140737340141154
521016,-80237
-88,-140737340268343
-425208,207426
425392,140737340060917
80,0
-72,-140737340268346
312,140737340268346
-184,-140737340343195
64,24369
248,140737340318826
-120,-140737340268346
456,140737340268346
-328,-140737340268346
72,-247052
56,-47
64,47
64,-47
-814392,454528
-37600,0
-54160,0
277920,0
-1288,140737340141154
-50344,-140737340141154
8008,140737340141154
672024,-80237
80,0
240,0
-232,-140737340268346
72,-74843
56,24372
440,140737340318817
-296,-140737340268343
48,-247042
64,-60
64,60
248,140737340515385
-120,-140737340268346
216,140737340268346
-88,-140737340268346
168,140737340268346
240,0
-200,-140737340268343
48,-74824
64,24359
216,140737340318808
-88,-140737340268343
424,140737340268343
-296,-140737340268343
64,-247102
64,0
64,0
-10162720,140737346495228
10162920,-5979783
-56,-140737340268343
136,140737340268343
240,0
-200,-140737340268343
176,-29690
-112,-20802
264,140737340318835
-48,-140737339982422
384,140737339982422
-256,-140737340515398
40,0
64,-47
64,47
-821912,454481
29904,0
257832,140737340141154
-248656,0
100080,0
-3952,0
686888,-80237
80,0
-72,-140737340268346
312,140737340268346
-184,-140737340343195
64,24369
248,140737340318826
-120,-140737340268346
456,140737340268346
-328,-140737340268346
72,-247052
56,-47
64,47
64,-47
168,140737340515445
80,0
240,0
-232,-140737340268346
72,-74843
56,24372
232,140737340318817
-88,-140737340268343
424,140737340268343
-296,-140737340268343
48,-247042
64,-60
64,60
-694488,454468
694704,140737340060917
-88,-140737340268346
168,140737340268346
240,0
-200,-140737340268343
48,-74824
64,24359
424,140737340318808
-296,-140737340268343
64,-247102
64,0
64,0
232,140737340515445
-88,-140737340268343
-832424,207426
318320,0
88,140737340141154
514200,-80237
-56,-140737340268343
136,140737340268343
240,0
-200,-140737340268343
176,-29690
-112,-20802
472,140737340318835
-256,-140737340515398
40,0
64,-47
64,47
184,140737340515398
64,0
272,0
-264,-140737340268346
72,-74843
144,280345
-88,-255973
376,140737340318817
-184,-140737340343195
64,24369
296,140737340318826
-168,-140737340268346
64,205213
-15973184,-234560
15973624,140737340297693
-296,-140737340268343
48,-247042
64,-60
64,60
-15657280,533916
15657528,140737339981469
-120,-140737340268346
-16040192,-95864
128,85
-390848,-390848
16431304,140737340754973
-264,-140737340268346
72,-74843
144,280345
-88,-255973
376,140737340318817
-184,-140737340343195
64,24369
296,140737340318826
-168,-140737340268346
64,205213
440,140737340063133
-296,-140737340268343
48,-247042
64,-60
64,60
248,140737340515385
-120,-140737340268346
216,140737340268346
-88,-140737340268346
152,140737340268346
272,0
-232,-140737340268343
184,205499
-120,-255991
408,140737340318835
-200,-140737340268343
48,-74824
64,24359
264,140737340318808
-136,-140737340268343
64,205270
408,140737340063073
-256,-140737340515398
40,0
64,-47
64,47
216,140737340515398
-88,-140737340268343
360,140737340268343
-232,-140737340268343
184,205499
-120,-255991
408,140737340318835
-200,-140737340268343
48,-74824
64,24359
264,140737340318808
-136,-140737340268343
64,205270
408,140737340063073
-256,-140737340515398
40,0
64,-47
64,47
216,140737340515398
-88,-140737340268343
184,140737340268343
64,0
272,0
-264,-140737340268346
72,-74843
144,280345
-88,-255973
376,140737340318817
-184,-140737340343195
64,24369
296,140737340318826
-168,-140737340268346
64,205213
440,140737340063133
-296,-140737340268343
48,-247042
64,-60
64,60
248,140737340515385
-120,-140737340268346
392,140737340268346
-264,-140737340268346
72,-74843
144,280345
-88,-255973
376,140737340318817
-184,-140737340343195
64,24369
296,140737340318826
-168,-140737340268346
64,205213
440,140737340063133
-296,-140737340268343
48,-247042
64,-60
64,60
248,140737340515385
-120,-140737340268346
216,140737340268346
-88,-140737340268346
152,140737340268346
272,0
-232,-140737340268343
184,205499
-120,-255991
408,140737340318835
-200,-140737340268343
48,-74824
64,24359
264,140737340318808
-136,-140737340268343
64,205270
408,140737340063073
-256,-140737340515398
40,0
64,-47
64,47
216,140737340515398
-88,-140737340268343
360,140737340268343
-232,-140737340268343
184,205499
-120,-255991
408,140737340318835
-200,-140737340268343
48,-74824
64,24359
264,140737340318808
-136,-140737340268343
64,205270
408,140737340063073
-256,-140737340515398
40,0
64,-47
64,47
216,140737340515398
-88,-140737340268343
184,140737340268343
64,0
272,0
-264,-140737340268346
72,-74843
144,280345
-88,-255973
376,140737340318817
-184,-140737340343195
64,24369
296,140737340318826
-168,-140737340268346
64,205213
440,140737340063133
-296,-140737340268343
48,-247042
64,-60
64,60
248,140737340515385
-120,-140737340268346
392,140737340268346
-264,-140737340268346
72,-74843
144,280345
-88,-255973
376,140737340318817
-184,-140737340343195
64,24369
296,140737340318826
-168,-140737340268346
64,205213
440,140737340063133
-296,-140737340268343
48,-247042
64,-60
64,60
248,140737340515385
-120,-140737340268346
216,140737340268346
-88,-140737340268346
152,140737340268346
272,0
-232,-140737340268343
184,205499
-120,-255991
408,140737340318835
-200,-140737340268343
48,-74824
64,24359
264,140737340318808
-136,-140737340268343
64,205270
408,140737340063073
-256,-140737340515398
40,0
64,-47
64,47
216,140737340515398
-88,-140737340268343
360,140737340268343
-232,-140737340268343
184,205499
-120,-255991
408,140737340318835
-200,-140737340268343
48,-74824
64,24359
264,140737340318808
-136,-140737340268343
64,205270
-4155968,140737340592452
4156376,-534791
-256,-140737340509986
40,0
64,-47
64,47
216,140737340515398
-88,-140737340268343
-15594320,140737340348698
15594504,-80355
64,0
272,0
-264,-140737340268346
72,-74843
144,280345
-88,-255973
376,140737340318817
-184,-140737340343195
64,24369
296,140737340318826
-168,-140737340268346
64,205213
440,140737340063133
-296,-140737340268343
48,-247042
64,-60
64,60
248,140737340515385
-120,-140737340268346
392,140737340268346
-264,-140737340268346
72,-74843
144,280345
-88,-255973
376,140737340318817
-184,-140737340343195
64,24369
296,140737340318826
-168,-140737340268346
64,205213
440,140737340063133
-296,-140737340268343
48,-247042
64,-60
64,60
216,140737340515385
-88,-140737340268346
152,140737340268346
272,0
-232,-140737340268343
184,205499
-120,-255991
408,140737340318835
-200,-140737340268343
48,-74824
64,24359
264,140737340318808
-136,-140737340268343
64,205270
408,140737340063073
-256,-140737340515398
40,0
64,-47
64,47
216,140737340515398
-88,-140737340268343
360,140737340268343
-232,-140737340268343
184,205499
-120,-255991
408,140737340318835
-200,-140737340268343
48,-74824
64,24359
264,140737340318808
-136,-140737340268343
64,205270
408,140737340063073
-256,-140737340515398
40,0
64,-47
64,47
216,140737340515398
-88,-140737340268343
184,140737340268343
64,0
272,0
-264,-140737340268346
72,-74843
144,280345
-88,-255973
376,140737340318817
-184,-140737340343195
64,24369
296,140737340318826
-168,-140737340268346
64,205213
440,140737340063133
-296,-140737340268343
48,-247042
64,-60
64,60
248,140737340515385
-120,-140737340268346
392,140737340268346
-264,-140737340268346
72,-74843
144,280345
-88,-255973
376,140737340318817
-184,-140737340343195
64,24369
296,140737340318826
-168,-140737340268346
64,205213
440,140737340063133
-296,-140737340268343
48,-247042
64,-60
64,60
248,140737340515385
-120,-140737340268346
216,140737340268346
-88,-140737340268346
168,140737340268346
272,0
-232,-140737340268343
48,-74824
64,24359
360,140737340318808
-232,-140737340268346
72,-74843
56,24372
280,140737340318817
-136,-140737340268343
48,205214
424,140737340063129
-296,-140737340268343
64,-247102
64,0
64,0
232,140737340515445
-88,-140737340268343
360,140737340268343
-232,-140737340268343
48,-74824
64,24359
360,140737340318808
-232,-140737340268346
72,-74843
56,24372
280,140737340318817
-136,-140737340268343
48,205214
424,140737340063129
-296,-140737340268343
64,-247102
64,0
64,0
232,140737340515445
-88,-140737340268343
184,140737340268343
-56,-140737340268343
136,140737340268343
272,0
-232,-140737340268343
184,205499
-120,-255991
408,140737340318835
-200,-140737340268343
48,-74824
64,24359
264,140737340318808
-136,-140737340268343
64,205270
408,140737340063073
-256,-140737340515398
40,0
64,-47
64,47
216,140737340515398
-88,-140737340268343
360,140737340268343
-232,-140737340268343
184,205499
-120,-255991
408,140737340318835
-200,-140737340268343
48,-74824
64,24359
264,140737340318808
-136,-140737340268343
64,205270
408,140737340063073
-256,-140737340515398
40,0
64,-47
64,47
216,140737340515398
-88,-140737340268343
-630016,140737340348580
630200,-80237
80,0
-72,-140737340268346
344,140737340268346
-216,-140737340343195
168,280351
-104,-255982
392,140737340318826
-200,-140737340268343
176,-29690
-112,-20802
312,140737340318835
-120,-140737340063140
456,140737340063140
-328,-140737340268346
72,-247052
56,-47
64,47
64,-47
200,140737340515445
-48,-140737339982422
320,140737339982422
-216,-140737340343195
168,280351
-104,-255982
392,140737340318826
-200,-140737340268343
176,-29690
-112,-20802
312,140737340318835
-120,-140737340063140
456,140737340063140
-328,-140737340268346
72,-247052
56,-47
64,47
64,-47
200,140737340515445
-48,-140737339982422
144,140737339982422
80,0
272,0
-264,-140737340268346
72,-74843
144,280345
-88,-255973
376,140737340318817
-184,-140737340343195
64,24369
296,140737340318826
-168,-140737340268346
64,205213
440,140737340063133
-296,-140737340268343
48,-247042
64,-60
64,60
248,140737340515385
-120,-140737340268346
392,140737340268346
-264,-140737340268346
72,-74843
144,280345
-88,-255973
376,140737340318817
-184,-140737340343195
64,24369
296,140737340318826
-168,-140737340268346
64,205213
440,140737340063133
-296,-140737340268343
48,-247042
64,-60
64,60
248,140737340515385
-120,-140737340268346
216,140737340268346
-88,-140737340268346
168,140737340268346
272,0
-232,-140737340268343
48,-74824
64,24359
360,140737340318808
-232,-140737340268346
72,-74843
56,24372
280,140737340318817
-136,-140737340268343
48,205214
424,140737340063129
-296,-140737340268343
64,-247102
64,0
64,0
232,140737340515445
-88,-140737340268343
-16463120,-486822
16463480,140737340755165
-232,-140737340268343
48,-74824
64,24359
360,140737340318808
-232,-140737340268346
72,-74843
56,24372
280,140737340318817
-136,-140737340268343
48,205214
424,140737340063129
-296,-140737340268343
64,-247102
64,0
64,0
232,140737340515445
-88,-140737340268343
184,140737340268343
-56,-140737340268343
136,140737340268343
272,0
-232,-140737340268343
184,205499
-120,-255991
408,140737340318835
-200,-140737340268343
48,-74824
64,24359
264,140737340318808
-136,-140737340268343
64,205270
408,140737340063073
-256,-140737340515398
40,0
64,-47
64,47
216,140737340515398
-88,-140737340268343
360,140737340268343
-232,-140737340268343
184,205499
-120,-255991
408,140737340318835
-200,-140737340268343
48,-74824
64,24359
264,140737340318808
-136,-140737340268343
64,205270
408,140737340063073
-256,-140737340515398
40,0
64,-47
64,47
216,140737340515398
-88,-140737340268343
184,140737340268343
80,0
-72,-140737340268346
344,140737340268346
-216,-140737340343195
168,280351
-104,-255982
392,140737340318826
-200,-140737340268343
176,-29690
-112,-20802
312,140737340318835
-120,-140737340063140
456,140737340063140
-328,-140737340268346
72,-247052
56,-47
64,47
64,-47
200,140737340515445
-48,-140737339982422
320,140737339982422
-216,-140737340343195
168,280351
-104,-255982
392,140737340318826
-200,-140737340268343
176,-29690
-112,-20802
312,140737340318835
-120,-140737340063140
456,140737340063140
-328,-140737340268346
72,-247052
56,-47
64,47
64,-47
200,140737340515445
-48,-140737339982422
144,140737339982422
80,0
272,0
-264,-140737340268346
72,-74843
144,280345
-88,-255973
376,140737340318817
-184,-140737340343195
64,24369
296,140737340318826
-168,-140737340268346
64,205213
440,140737340063133
-296,-140737340268343
48,-247042
64,-60
64,60
248,140737340515385
-120,-140737340268346
392,140737340268346
-264,-140737340268346
72,-74843
144,280345
-88,-255973
376,140737340318817
-184,-140737340343195
64,24369
296,140737340318826
-168,-140737340268346
64,205213
440,140737340063133
-296,-140737340268343
48,-247042
64,-60
64,60
248,140737340515385
-120,-140737340268346
-868984,207429
-97280,0
-14718530,140737340141154
15685010,-80237
-88,-140737340268346
168,140737340268346
272,0
-232,-140737340268343
48,-74824
64,24359
360,140737340318808
-232,-140737340268346
72,-74843
56,24372
280,140737340318817
-136,-140737340268343
48,205214
424,140737340063129
-296,-140737340268343
64,-247102
64,0
64,0
232,140737340515445
-88,-140737340268343
360,140737340268343
-232,-140737340268343
48,-74824
64,24359
360,140737340318808
-232,-140737340268346
72,-74843
56,24372
280,140737340318817
-136,-140737340268343
48,205214
424,140737340063129
-296,-140737340268343
64,-247102
64,0
64,0
232,140737340515445
-88,-140737340268343
-956440,207426
956624,140737340060917
-56,-140737340268343
136,140737340268343
272,0
-232,-140737340268343
184,205499
-120,-255991
408,140737340318835
-200,-140737340268343
48,-74824
64,24359
264,140737340318808
-136,-140737340268343
64,205270
408,140737340063073
-256,-140737340515398
40,0
64,-47
64,47
216,140737340515398
-88,-140737340268343
360,140737340268343
-232,-140737340268343
184,205499
-120,-255991
408,140737340318835
-200,-140737340268343
48,-74824
64,24359
264,140737340318808
-136,-140737340268343
64,205270
408,140737340063073
-256,-140737340515398
40,0
64,-47
64,47
184,140737340515398
80,0
-72,-140737340268346
344,140737340268346
-216,-140737340343195
168,280351
-104,-255982
392,140737340318826
-200,-140737340268343
176,-29690
-112,-20802
312,140737340318835
-120,-140737340063140
456,140737340063140
-328,-140737340268346
72,-247052
56,-47
64,47
64,-47
200,140737340515445
-48,-140737339982422
320,140737339982422
-216,-140737340343195
168,280351
-104,-255982
392,140737340318826
-200,-140737340268343
176,-29690
-112,-20802
312,140737340318835
-120,-140737340063140
456,140737340063140
-328,-140737340268346
72,-247052
56,-47
64,47
64,-47
168,140737340515445
80,0
272,0
-264,-140737340268346
72,-74843
144,280345
-88,-255973
376,140737340318817
-184,-140737340343195
64,24369
296,140737340318826
-168,-140737340268346
64,205213
440,140737340063133
-296,-140737340268343
48,-247042
64,-60
64,60
248,140737340515385
-120,-140737340268346
392,140737340268346
-264,-140737340268346
72,-74843
144,280345
-88,-255973
376,140737340318817
-184,-140737340343195
64,24369
296,140737340318826
-168,-140737340268346
64,205213
440,140737340063133
-296,-140737340268343
48,-247042
64,-60
64,60
248,140737340515385
-120,-140737340268346
216,140737340268346
-88,-140737340268346
168,140737340268346
272,0
-232,-140737340268343
48,-74824
64,24359
360,140737340318808
-232,-140737340268346
72,-74843
56,24372
280,140737340318817
-136,-140737340268343
48,205214
424,140737340063129
-296,-140737340268343
64,-247102
64,0
64,0
232,140737340515445
-88,-140737340268343
360,140737340268343
-232,-140737340268343
48,-74824
64,24359
360,140737340318808
-232,-140737340268346
72,-74843
56,24372
280,140737340318817
-136,-140737340268343
48,205214
424,140737340063129
-296,-140737340268343
64,-247102
64,0
64,0
232,140737340515445
-88,-140737340268343
184,140737340268343
-56,-140737340268343
136,140737340268343
272,0
-232,-140737340268343
184,205499
-120,-255991
408,140737340318835
-200,-140737340268343
48,-74824
64,24359
264,140737340318808
-136,-140737340268343
64,205270
408,140737340063073
-256,-140737340515398
40,0
64,-47
64,47
216,140737340515398
-88,-140737340268343
360,140737340268343
-232,-140737340268343
184,205499
-120,-255991
408,140737340318835
-200,-140737340268343
48,-74824
64,24359
264,140737340318808
-136,-140737340268343
64,205270
408,140737340063073
-256,-140737340515398
40,0
64,-47
64,47
216,140737340515398
-88,-140737340268343
184,140737340268343
80,0
-72,-140737340268346
